fake_acctcode,segment,refresh_month,opt_in_date,fuel_only_parent_acct,cli_amount,fleetcor_open_datex,cityx,statex,zipx,term_daysx,due_daysx,lock_daysx,credit_limitx,lock_codex,lock_reasonx,lock_typex,deposit_flagx,portfolio,lob_reportingx,fleetcor_open_datey,cityy,statey,zipy,term_daysy,due_daysy,lock_daysy,credit_limity,lock_codey,lock_reasony,lock_typey,deposit_flagy,porfolio,lob_reportingy,snapshot_date,current_balance,unbilled_balance,days_past_due,bal_1_30,bal_31_60,bal_61_90,bal_90_plus,yearmonthx,ccs_grade,paydex,yearmonthy,nsf_amount,nsf_pmts,yearmonthxx,payment_amount,no_of_payment,yearmonthyy,credit_limitxx,fuel_net_rev,nonfuel_net_rev,net_fee_rev,tot_net_rev,yearmonthxxx,credit_limityy,gallons,fuel_spend,nonfuel_spend,tot_spend,quarter_refreshed,vantage_score,yearmonthyyy,wo_amount
240874,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,18-11-2022 15:31,INDIANAPOLIS,IN,46202,30,15,10,2000,M,Bad Agency,PERM LOCK,0,BP,NAP,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,202302,50.91,1,202301,2000,0,0,10,10,202212,2000,11.849,37.9,0,37.9,Unknown,0,Unknown,0
244134,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,06-04-2023 10:42,SULLIVAN CITY,TX,78595,14,10,10,2000,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,202305,229.74,1,202304,2000,3.87,0,0,3.87,202304,2000,33.291,115.68,0,115.68,2023Q2,0,Unknown,0
170388,30,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,01-05-2015 12:05,Unknown,Unknown,Unknown,7,30,23,44000,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,01-10-2022,2895.84,1145.95,0,0,0,0,0,202210,A,74,Unknown,0,0,202210,9741.69,3,202210,44000,104.01,0,0,104.01,202210,44000,2883.815,10031.19,0,10031.19,2022Q3,0,Unknown,0
191310,51,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,03-02-2021 15:48,MARGATE,FL,33063,30,10,3,500,M,Inactive,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,78,2,2,78.99,0,202210,C1,55,Unknown,0,0,202212,86.99,1,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,726,202303,2
125919,12,202208,02-06-2023,0,26600,18-09-2021 08:25,PATTERSON,CA,95363,30,14,18,21280,Z,UNLOCKED,UNLOCKED,0,ARMC,NAP,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
131396,2,202208,02-02-2023,0,4000,10-12-2021 08:12,SIMI VALLEY,CA,93063,30,14,18,4000,Z,UNLOCKED,UNLOCKED,0,BPMC,NAP,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
118855,44,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,22-05-2021 08:32,MORROW,GA,30260,30,18,18,1500,I,BAD AGENCY,PERM LOCK,0,BPMC,NAP,01-10-2022,0,0,0,0,0,0,0,202210,C2,51,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
111475,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,02-07-2020 08:40,RANDLEMAN,NC,27317,7,7,18,40400,A,Other,PERM LOCK,0,FMMC,NAL MC,01-10-2022,0,5943.95,0,0,0,0,0,202210,A,80,Unknown,0,0,202210,125989.34,8,202210,40400,983.222829,0,236,1219.222829,202210,40400,11918.814,58675.85,0,58675.85,2022Q3,0,Unknown,0
155653,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,13-09-2022 08:28,HYATTSVILLE,MD,20782,30,15,10,1500,B,Fraud / Suspicious Activity,PERM LOCK,0,FMMC,NAL MC,01-10-2022,0,87.76,0,0,0,0,0,202211,X,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202302,87.73
186209,11,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,05-03-2020 15:52,MILWAUKEE,WI,53227,14,10,16,2500,M,CLOSED,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,129.28,0,0,0,0,0,202211,A,79,Unknown,0,0,202210,108.85,1,202210,2500,58.79,0,41.1,99.89,202210,2500,101.827,403.67,0,403.67,2022Q3,745,Unknown,0
203460,55,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,31-08-2021 10:30,GROVETOWN,GA,30813,7,7,3,0,M,PAYMNT PLN,PERM LOCK,0,BP,NAP,01-10-2022,0,0,85,0,0,622.72,0,202212,C1,67,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202210,622.72
120311,45,202208,16-07-2021,186292,2500,23-06-2021 08:27,BRYANT,AR,72022,30,15,5,1200,Z,UNLOCKED,UNLOCKED,0,FMMC,NAL MC,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,NA,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
294465,2,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,11-10-2012 10:31,SHIPPENSBURG,PA,17257,30,14,18,2000,A,Other,PERM LOCK,0,BPMC,NAP,01-10-2022,0,0,0,0,0,0,0,202211,A,78,Unknown,0,0,202211,12,1,202210,2000,0,0,12,12,202212,2000,22.557,88.55,0,88.55,2022Q3,0,202306,13.33
224367,36,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,09-05-2022 10:49,HAWTHORNE,CA,90250,7,7,4,2500,M,Inactive,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,0,0,0,0,0,202210,X,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q4,628,Unknown,0
219174,56,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,11-03-2022 10:50,CHICAGO,IL,60616,7,7,10,5000,U,Unknown,UNLOCKED,1,Fuelman,Fuelman,01-10-2022,237.68,137.18,39,115.93,85.71,0,0,202210,D,59,Unknown,0,0,202210,973.31,2,202210,5000,32.28,0,294.4,326.68,202210,5000,23.54,122.41,0,122.41,2022Q4,0,Unknown,0
221681,60,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,07-04-2022 10:46,MIAMI,FL,33142,30,10,9,1500,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,78,6.25,142.6,275.08,0,202212,X,44,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,202212,430.11
188563,42,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,14-10-2020 15:54,SACRAMENTO,CA,95814,30,14,10,3900,U,Unknown,UNLOCKED,1,ARCO,NAP,01-10-2022,0,1329.79,13,1573.59,0,0,0,202210,B,66,Unknown,0,0,202210,4880.88,2,202210,3900,2.79,0,446.96,449.75,202210,3900,342.279,1899.92,0,1899.92,2022Q3,729,Unknown,0
268201,49,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,26-01-2019 13:09,SPRINGVILLE,IA,52336,30,30,30,2000,Q,INACTIVE,PERM LOCK,0,CSMC,NAP,01-10-2022,0,0,186,0,0,0,146.19,202210,D,78,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,2022Q3,0,202304,146.19
238735,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,20-10-2022 11:20,ATLANTA,GA,30349,30,10,16,1400,U,Unknown,UNLOCKED,0,Fuelman,Fuelman,NA,0,0,0,0,0,0,0,202212,B,80,Unknown,0,0,202212,81.61,1,202212,1400,2.33,0,0,2.33,202211,1400,21.769,81.61,0,81.61,2023Q1,756,Unknown,0
240143,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,09-11-2022 11:37,Lauderdale Lakes,FL,33311,30,10,9,0,M,FRAUD,PERM LOCK,0,Fuelman,Fuelman,01-12-2022,0,706.76,0,0,0,0,0,202212,X,0,202212,701.65,1,202212,701.65,1,202212,0,13.3,0,0,13.3,202211,0,205.482,706.76,0,706.76,Unknown,0,202304,1208.59
119801,33,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,15-06-2021 08:35,BRAMPTON,ON,L6X0P3,7,7,5,17500,Z,UNLOCKED,UNLOCKED,0,HSMC,NAP,01-10-2022,4006.83,2651.53,0,0,0,0,0,202212,X,77,Unknown,0,0,202210,18372.59,5,202210,17500,60.787104,0,0,60.787104,202210,17500,2137.116,11919.04,0,11919.04,2022Q3,0,Unknown,0
217076,54,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,16-02-2022 10:33,TEMPLE TERRACE,FL,33617,30,10,9,1000,M,COLLECT,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,0,0,0,0,0,0,0,202210,X,0,Unknown,0,0,Unknown,0,0,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
154413,0,Unknown,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,27-08-2022 08:28,MARION,IL,62959,15,15,10,60000,Z,UNLOCKED,UNLOCKED,0,SWMC,NAP,01-10-2022,0,16907.21,0,0,0,0,0,202212,C2,76,Unknown,0,0,202210,45349.99,2,202301,60000,40.56268,0,64,104.56268,202210,60000,14921.29,70533.28,5.82,70539.1,2022Q4,0,Unknown,0
165467,61,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,21-08-2014 08:50,Unknown,Unknown,Unknown,30,14,10,15000,M,PAYMNT PLN,PERM LOCK,0,ARCO,NAP,01-10-2022,0,0,136,0,0,1808.79,10068.23,202212,F,48,Unknown,0,0,202210,1000,1,Unknown,0,0,0,0,0,Unknown,0,0,0,0,0,Unknown,0,Unknown,0
200487,50,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,23-07-2021 16:00,VINA,AL,35593,7,4,3,1000,M,OTHER,PERM LOCK,0,Fuelman,Fuelman,01-10-2022,5.15,67.01,0,0,0,0,0,202210,X,0,Unknown,0,0,202210,134.16,1,202210,1000,4.85,0,8,12.85,202210,1000,116.333,381.15,0,381.15,2022Q3,603,Unknown,0
259779,3,202208,NA,Unknown,0,NA,Unknown,Unknown,Unknown,0,0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,01-10-1986,Unknown,Unknown,Unknown,30,1,32,10000,U,Unknown,UNLOCKED,0,BP,NAP,01-10-2022,0,692.33,0,0,0,0,0,202212,A,59,Unknown,0,0,202210,1813.67,1,202305,10000,-54.79,0,62,7.21,202210,10000,530.07,1786.8,0,1786.8,2022Q3,0,Unknown,0
